timestep,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety
441,ChangeLaneRight,ok,1,31.51,heuristic default,1.0,1.0,1.0
442,ChangeLaneRight,ok,1,31.3,heuristic default,1.0,1.0,1.0
443,ChangeLaneRight,ok,1,31.08,heuristic default,1.0,1.0,1.0
444,ChangeLaneRight,ok,1,30.87,heuristic default,1.0,1.0,1.0
445,ChangeLaneRight,ok,1,30.65,heuristic default,1.0,1.0,1.0
446,ChangeLaneRight,ok,1,30.43,heuristic default,1.0,1.0,1.0
447,ChangeLaneRight,ok,1,30.2,heuristic default,1.0,1.0,1.0
448,ChangeLaneRight,ok,1,29.97,heuristic default,1.0,1.0,1.0
449,ChangeLaneRight,ok,1,29.74,heuristic default,1.0,1.0,1.0
450,ChangeLaneRight,ok,1,29.5,heuristic default,1.0,1.0,1.0
451,ChangeLaneRight,ok,1,29.26,heuristic default,1.0,1.0,1.0
452,ChangeLaneRight,ok,1,29.02,heuristic default,1.0,1.0,1.0
453,ChangeLaneRight,ok,1,28.78,heuristic default,1.0,1.0,1.0
454,ChangeLaneRight,ok,1,28.53,heuristic default,1.0,1.0,1.0
455,ChangeLaneRight,ok,1,28.27,heuristic default,1.0,1.0,1.0
456,ChangeLaneRight,ok,1,28.0,heuristic default,1.0,1.0,1.0
457,ChangeLaneRight,ok,1,27.72,heuristic default,1.0,1.0,1.0
458,ChangeLaneRight,ok,1,27.44,heuristic default,1.0,1.0,1.0
459,ChangeLaneRight,ok,1,27.16,heuristic default,1.0,1.0,1.0
460,ChangeLaneRight,ok,1,26.89,heuristic default,1.0,1.0,1.0
461,ChangeLaneRight,ok,1,26.62,heuristic default,1.0,1.0,1.0
462,ChangeLaneRight,ok,1,26.35,heuristic default,1.0,1.0,1.0
463,ChangeLaneRight,ok,1,26.09,heuristic default,1.0,1.0,1.0
464,ChangeLaneRight,ok,1,25.82,heuristic default,1.0,1.0,1.0
465,ChangeLaneRight,ok,1,25.56,heuristic default,1.0,1.0,1.0
466,ChangeLaneRight,ok,1,25.31,heuristic default,1.0,1.0,1.0
467,ChangeLaneRight,ok,1,25.07,heuristic default,1.0,1.0,1.0
468,ChangeLaneRight,ok,1,24.84,heuristic default,1.0,1.0,1.0
469,ChangeLaneRight,ok,1,24.6,heuristic default,1.0,1.0,1.0
470,ChangeLaneRight,ok,1,24.37,heuristic default,1.0,1.0,1.0
471,ChangeLaneRight,ok,0,,heuristic default,1.0,1.0,1.0
472,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
473,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
474,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
475,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
476,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
477,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
478,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
479,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
480,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
481,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
482,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
483,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
484,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
485,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
486,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
487,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
488,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
489,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
490,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
491,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
492,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
493,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
494,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
495,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
496,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
497,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
498,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
499,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
500,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
501,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
502,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
503,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
504,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
505,KeepLane,ok,1,9.76,heuristic default,1.0,1.0,1.0
506,KeepLane,ok,1,9.17,heuristic default,1.0,1.0,1.0
507,KeepLane,ok,1,8.66,heuristic default,1.0,1.0,1.0
508,KeepLane,ok,1,8.12,heuristic default,1.0,1.0,1.0
509,KeepLane,ok,1,7.67,heuristic default,1.0,1.0,1.0
510,KeepLane,ok,1,7.67,heuristic default,1.0,1.0,1.0
511,KeepLane,ok,1,7.67,heuristic default,1.0,1.0,1.0
512,KeepLane,ok,1,7.67,heuristic default,1.0,1.0,1.0
513,KeepLane,ok,1,7.66,heuristic default,1.0,1.0,1.0
514,KeepLane,ok,1,7.64,heuristic default,1.0,1.0,1.0
515,KeepLane,ok,1,7.64,heuristic default,1.0,1.0,1.0
516,KeepLane,ok,1,7.65,heuristic default,1.0,1.0,1.0
517,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
518,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
519,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
520,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
521,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
522,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
523,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
524,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
525,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
526,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
527,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
528,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
529,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
530,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
531,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
532,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
533,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
534,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
535,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
536,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
537,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
538,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
539,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
540,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
541,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
542,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
543,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
544,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
545,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
546,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
547,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
548,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
549,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
550,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
551,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
552,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
553,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
554,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
555,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
556,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
557,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
558,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
559,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
560,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
561,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
562,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
563,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
564,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
565,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
566,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
567,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
568,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
569,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
570,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
571,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
572,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
573,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
574,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
575,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
576,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
577,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
578,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
579,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
580,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
581,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
582,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
583,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
584,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
585,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
586,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
587,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
588,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
589,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
590,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
591,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
592,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
593,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
594,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
595,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
