timestep,elapsed_s,x,y,heading_deg,speed_ms,speed_kmh,vx,vy,accel_ms2,steering,throttle_brake,total_dist_m,lane_changes,on_broken_line,crash_vehicle,crash_object,reward,cost,current_lane_id,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety
167,30.7751,153.2479,0.1379,1.016,12.2212,43.9964,12.2209,0.0848,1.10632,-0.03213,0.39447,142.647,2,0,0,0,1.2681,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
168,30.8679,154.4722,0.1444,0.506,12.3316,44.3937,12.3316,-0.0222,1.10354,-0.02937,0.38894,143.871,2,0,0,0,1.27978,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
169,31.0386,155.7075,0.1411,-0.01,12.441,44.7875,12.4406,-0.0979,1.09376,-0.02092,0.38342,145.107,2,0,0,0,1.29132,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
170,31.1342,156.9537,0.1309,-0.403,12.5489,45.1759,12.548,-0.1437,1.07899,-0.01155,0.37795,146.353,2,0,0,0,1.30269,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
171,31.3023,158.2106,0.1166,-0.635,12.6551,45.5585,12.6541,-0.161,1.06283,-0.00377,0.37256,147.61,2,0,0,0,1.31388,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
172,31.5195,159.4781,0.1008,-0.724,12.7598,45.9354,12.7589,-0.1566,1.047,0.00154,0.36724,148.878,2,0,0,0,1.32492,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
173,31.705,160.7561,0.0856,-0.709,12.863,46.3069,12.8623,-0.1401,1.03184,0.00444,0.36201,150.156,2,0,0,0,1.33584,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
174,31.7987,162.0444,0.0721,-0.633,12.9648,46.6731,12.9642,-0.1189,1.01725,0.00547,0.35685,151.444,2,0,0,0,1.34661,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
175,31.9692,163.3428,0.0606,-0.532,13.065,47.0342,13.0647,-0.0974,1.0029,0.00527,0.35176,152.742,2,0,0,0,1.35721,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
176,32.0622,164.6512,0.0512,-0.429,13.1639,47.3901,13.1637,-0.0782,0.9887,0.00445,0.34675,154.051,2,0,0,0,1.36768,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
177,32.2516,165.9695,0.0436,-0.34,13.2614,47.741,13.2612,-0.0624,0.97466,0.00344,0.3418,155.369,2,0,0,0,1.37799,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
178,32.4503,167.2899,0.0439,-0.07,13.0386,46.9388,13.0376,0.1546,-2.22815,0.04186,-0.10512,156.69,2,0,0,0,1.37902,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
179,32.6209,168.5897,0.0725,0.937,12.8397,46.2229,12.8178,0.7504,-1.98859,0.14981,-0.08655,157.99,2,0,0,0,1.35755,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
180,32.7135,169.8668,0.1614,3.25,12.6589,45.5722,12.5742,1.4623,-1.80769,0.26821,-0.06998,159.27,2,0,0,0,1.33414,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
181,32.8839,171.1183,0.3225,6.428,12.4701,44.8925,12.2739,2.2036,-1.88789,0.42094,-0.05491,160.532,2,0,0,0,1.30753,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
182,32.9769,172.3389,0.5573,10.037,12.2835,44.2207,11.9292,2.9291,-1.86617,0.50763,-0.03918,161.775,2,0,0,0,1.27593,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
183,33.1632,173.5243,0.8647,13.847,12.1066,43.5838,11.5419,3.6543,-1.76922,0.5305,-0.02363,162.999,2,1,0,0,1.2399,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
184,33.3648,174.6799,1.2228,17.055,12.0484,43.3742,11.5303,3.4951,-0.58216,-0.3151,0.39467,164.209,2,1,0,0,1.20978,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
185,33.5351,175.8327,1.5678,17.578,11.9782,43.1217,11.5452,3.1917,-0.70152,-0.40175,0.39758,165.412,2,1,0,0,1.20666,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,
186,33.6282,176.9884,1.8765,16.019,11.9085,42.8705,11.613,2.6361,-0.69763,-0.44059,0.40109,166.609,3,1,0,0,1.2093,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
187,33.8017,178.1513,2.1271,13.331,11.8556,42.6803,11.6908,1.9698,-0.52853,-0.44008,0.40458,167.798,3,1,0,0,1.21627,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
188,33.8922,179.3219,2.3096,10.044,11.8201,42.5524,11.7552,1.2369,-0.3552,-0.41485,0.40722,168.983,3,1,0,0,1.22375,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
189,34.0629,180.4984,2.418,6.399,11.7999,42.4795,11.7907,0.4652,-0.20245,-0.37322,0.40899,170.164,4,1,0,0,1.2296,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
190,34.3886,181.6752,2.4714,3.215,11.7113,42.1608,11.7012,0.4883,-0.88517,-0.01787,-0.05,171.343,4,1,0,0,1.2296,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
191,34.5596,182.8429,2.524,2.238,11.6016,41.7657,11.5877,0.5673,-1.09774,0.03367,-0.05,172.511,4,1,0,0,1.21987,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
192,34.6681,183.9993,2.584,2.517,11.4944,41.3799,11.4731,0.6997,-1.07153,0.04684,-0.05,173.669,4,1,0,0,1.20814,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
193,34.8536,185.1445,2.6552,3.184,11.3903,41.005,11.3629,0.7899,-1.04131,0.03735,-0.05,174.817,4,1,0,0,1.19641,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
194,34.9622,186.2787,2.7342,3.782,11.2869,40.6327,11.2563,0.8307,-1.03412,0.01999,-0.05,175.954,4,1,0,0,1.18504,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
195,35.1489,187.4023,2.8163,4.128,11.1831,40.2593,11.1527,0.8243,-1.03728,0.00305,-0.05,177.08,4,1,0,0,1.17394,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
196,35.4434,188.5156,2.8972,4.202,11.079,39.8845,11.0516,0.7788,-1.04122,-0.00989,-0.05,178.197,4,0,0,0,1.16315,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
197,35.6295,189.6188,2.9733,4.057,10.9747,39.5091,10.9518,0.7089,-1.04276,-0.01808,-0.05,179.302,4,0,0,0,1.15258,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
198,35.7376,190.7121,3.0424,3.77,10.8705,39.1339,10.8523,0.6301,-1.04218,-0.02214,-0.05,180.398,4,0,0,0,1.14213,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
199,35.9389,191.7953,3.1038,3.41,10.7664,38.7592,10.7523,0.5518,-1.04086,-0.02317,-0.05,181.483,4,0,0,0,1.13167,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
200,36.0474,192.8685,3.1576,3.029,10.6625,38.3849,10.6517,0.4784,-1.0397,-0.0223,-0.05,182.557,4,0,0,0,1.12121,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
201,36.2337,193.9316,3.2042,2.66,10.5586,38.0109,10.5505,0.4122,-1.03886,-0.02043,-0.05,183.621,4,0,0,0,1.11065,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
202,36.5288,194.9846,3.2444,2.321,10.4548,37.6371,10.4487,0.3545,-1.03834,-0.01816,-0.05,184.675,4,0,0,0,1.10006,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
203,36.7144,196.0275,3.2789,2.021,10.3509,37.2634,10.3464,0.3052,-1.03812,-0.01589,-0.05,185.719,4,0,0,0,1.08941,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
204,36.8231,197.0601,3.3087,1.759,10.2471,36.8897,10.2438,0.2632,-1.03797,-0.0138,-0.05,186.752,4,0,0,0,1.07869,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
205,37.0085,198.0824,3.3344,1.534,10.1434,36.5161,10.1408,0.2273,-1.03784,-0.01196,-0.05,187.774,4,0,0,0,1.06798,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
206,37.1173,199.0944,3.3565,1.34,10.0396,36.1424,10.0376,0.1965,-1.03795,-0.0104,-0.05,188.787,4,0,0,0,1.05722,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
207,37.303,200.0961,3.3757,1.172,9.9358,35.7688,9.9343,0.1703,-1.03793,-0.00908,-0.05,189.788,4,0,0,0,1.0464,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
208,37.6754,201.0875,3.3923,1.028,9.832,35.3952,9.8309,0.1477,-1.03787,-0.00797,-0.05,190.78,4,0,0,0,1.03561,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
209,37.8611,202.0685,3.4068,0.902,9.7282,35.0215,9.7274,0.1282,-1.03791,-0.00702,-0.05,191.761,4,0,0,0,1.02479,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
210,37.9698,203.0392,3.4193,0.793,9.6244,34.6479,9.6238,0.1113,-1.03788,-0.00621,-0.05,192.732,4,0,0,0,1.01398,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
211,38.1555,203.9995,3.4301,0.697,9.5206,34.2742,9.5201,0.0966,-1.03787,-0.00551,-0.05,193.692,4,0,0,0,1.00315,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
212,38.2645,204.9494,3.4396,0.614,9.4168,33.9006,9.4165,0.0839,-1.03784,-0.00489,-0.05,194.642,4,0,0,0,0.99231,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
213,38.4504,205.889,3.4478,0.54,9.3131,33.527,9.3128,0.0728,-1.03785,-0.00436,-0.05,195.582,4,0,0,0,0.98148,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
214,38.8066,206.8182,3.4549,0.475,9.2093,33.1534,9.2091,0.0632,-1.0378,-0.00388,-0.05,196.511,4,0,0,0,0.97064,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
215,39.0108,207.737,3.461,0.418,9.1055,32.7798,9.1053,0.0548,-1.03781,-0.00346,-0.05,197.43,4,0,0,0,0.9598,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
216,39.1171,208.6455,3.4664,0.367,9.0017,32.4062,9.0016,0.0475,-1.0378,-0.00308,-0.05,198.338,4,0,0,0,0.94897,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
217,39.3028,209.5436,3.471,0.323,8.8979,32.0325,8.8978,0.0411,-1.0378,-0.00274,-0.05,199.236,4,0,0,0,0.93813,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
218,39.4109,210.4313,3.475,0.284,8.7942,31.6589,8.7941,0.0356,-1.03777,-0.00244,-0.05,200.124,4,0,0,0,0.92728,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
219,39.6125,211.3086,3.4785,0.249,8.6904,31.2853,8.6903,0.0308,-1.03779,-0.00218,-0.05,201.001,4,0,0,0,0.91644,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
220,39.9068,212.1756,3.4815,0.219,8.5866,30.9117,8.5866,0.0267,-1.03779,-0.00194,-0.05,201.868,4,0,0,0,0.9056,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
221,40.0771,213.0322,3.4841,0.192,8.4828,30.5381,8.4828,0.023,-1.03779,-0.00173,-0.05,202.725,4,0,0,0,0.89476,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
222,40.185,213.8784,3.4864,0.169,8.379,30.1645,8.379,0.0199,-1.03781,-0.00154,-0.05,203.571,4,0,0,0,0.88391,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
223,40.3711,214.7142,3.4883,0.148,8.2752,29.7909,8.2752,0.0172,-1.03785,-0.00137,-0.05,204.407,4,0,0,0,0.87307,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
224,40.48,215.5397,3.49,0.13,8.1715,29.4173,8.1715,0.0148,-1.03783,-0.00122,-0.05,205.233,4,0,0,0,0.86223,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
225,40.6662,216.3547,3.4914,0.114,8.0677,29.0437,8.0677,0.0128,-1.03782,-0.00109,-0.05,206.048,4,0,0,0,0.85137,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
226,40.9608,217.1594,3.4927,0.1,7.9639,28.67,7.9639,0.011,-1.03785,-0.00097,-0.05,206.852,4,0,0,0,0.84053,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
227,41.1469,217.9537,3.4937,0.088,7.8601,28.2964,7.8601,0.0095,-1.0379,-0.00086,-0.05,207.647,4,0,0,0,0.82968,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
228,41.2551,218.7377,3.4947,0.077,7.7563,27.9227,7.7563,0.0081,-1.0379,-0.00077,-0.05,208.431,4,0,0,0,0.81884,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
229,41.4262,219.5112,3.4955,0.067,7.6525,27.5491,7.6525,0.007,-1.03789,-0.00068,-0.05,209.204,4,0,0,0,0.808,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
230,41.5348,220.2744,3.4962,0.059,7.5487,27.1755,7.5487,0.006,-1.03789,-0.00061,-0.05,209.967,4,0,0,0,0.79715,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
231,41.7209,221.0272,3.4967,0.051,7.445,26.8018,7.4449,0.0052,-1.03789,-0.00054,-0.05,210.72,4,0,0,0,0.78629,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
232,41.9853,221.7696,3.4972,0.045,7.3412,26.4282,7.3412,0.0044,-1.03789,-0.00048,-0.05,211.462,4,0,0,0,0.77545,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
233,42.1713,222.5016,3.4977,0.039,7.2374,26.0545,7.2374,0.0038,-1.03789,-0.00043,-0.05,212.195,4,0,0,0,0.76461,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
234,42.2799,223.2233,3.498,0.034,7.1336,25.6809,7.1336,0.0032,-1.03789,-0.00038,-0.05,212.916,4,0,0,0,0.75377,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
235,42.4661,223.9346,3.4984,0.03,7.0298,25.3073,7.0298,0.0028,-1.03789,-0.00034,-0.05,213.627,4,0,0,0,0.74292,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
236,42.5749,224.6355,3.4986,0.026,6.926,24.9336,6.926,0.0023,-1.03789,-0.0003,-0.05,214.328,4,0,0,0,0.73206,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
237,42.7612,225.326,3.4989,0.023,6.8222,24.56,6.8222,0.002,-1.03788,-0.00027,-0.05,215.019,4,0,0,0,0.72122,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
238,43.0247,226.0062,3.499,0.02,6.7184,24.1864,6.7184,0.0017,-1.03788,-0.00024,-0.05,215.699,4,0,0,0,0.71038,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
239,43.2111,226.6759,3.4992,0.017,6.6146,23.8127,6.6146,0.0014,-1.03788,-0.00021,-0.05,216.369,4,0,0,0,0.69954,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
240,43.3197,227.3353,3.4994,0.015,6.5109,23.4391,6.5109,0.0012,-1.03788,-0.00019,-0.05,217.028,4,0,0,0,0.68869,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
241,43.5057,227.9843,3.4995,0.013,6.4071,23.0654,6.4071,0.001,-1.03788,-0.00017,-0.05,217.677,4,0,0,0,0.67783,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
242,43.6142,228.623,3.4996,0.011,6.3033,22.6918,6.3033,0.0009,-1.03788,-0.00015,-0.05,218.316,4,0,0,0,0.66699,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
243,43.8005,229.2512,3.4997,0.01,6.1995,22.3182,6.1995,0.0007,-1.03788,-0.00013,-0.05,218.944,4,0,0,0,0.65615,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
244,44.0486,229.8744,3.4928,-0.216,6.3265,22.7756,6.323,-0.2105,1.27054,-0.09194,0.48338,219.567,4,0,0,0,0.6517,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
245,44.2349,230.5073,3.4608,-1.23,6.4139,23.0902,6.3832,-0.6272,0.87403,-0.22562,0.47279,220.201,4,0,0,0,0.66172,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
246,44.3279,231.144,3.3869,-3.339,6.4348,23.1654,6.3293,-1.1609,0.20899,-0.39801,0.4655,220.842,4,0,0,0,0.66571,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
247,44.4991,231.7738,3.2598,-6.542,6.4161,23.0979,6.1787,-1.729,-0.18775,-0.54518,0.46376,221.485,4,0,0,0,0.65865,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
248,44.5924,232.3872,3.0752,-10.66,6.3899,23.0036,5.952,-2.3247,-0.2617,-0.62183,0.46533,222.125,4,1,0,0,0.64216,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
249,44.7633,232.9765,2.8308,-15.495,6.3598,22.8954,5.648,-2.9237,-0.30063,-0.6844,0.46751,222.763,4,1,0,0,0.61787,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
250,45.0106,233.5448,2.5468,-20.163,6.3452,22.8426,5.7369,-2.7109,-0.14661,0.20163,0.47001,223.398,4,1,0,0,0.59685,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
251,45.1967,234.116,2.2639,-23.029,6.4686,23.2869,5.6809,-3.0936,1.23418,-0.26944,0.47124,224.036,4,1,0,0,0.60029,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
252,45.2899,234.6768,1.9437,-26.012,6.464,23.2705,5.3673,-3.6022,-0.04574,-0.48661,0.46095,224.682,4,1,0,0,0.58996,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,
253,45.4764,235.206,1.5733,-29.788,6.4619,23.2629,4.9831,-4.114,-0.021,-0.54238,0.46133,225.327,5,1,0,0,0.55824,0.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,
254,45.5692,235.6969,1.1518,-34.282,6.5212,23.4762,4.6146,-4.6077,0.59248,-0.50617,0.46151,225.975,5,1,0,0,0.52028,0.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,
255,45.7395,236.1594,0.6871,-38.899,6.669,24.0085,4.5084,-4.9143,1.47862,-0.37056,0.45657,226.63,5,1,0,0,0.49254,0.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,
256,45.9104,236.6131,0.2025,-42.546,6.5684,23.6463,4.5952,-4.6934,-1.00623,0.5841,0.66655,227.294,5,1,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,
257,46.0808,237.0745,-0.2607,-44.069,6.4268,23.1364,4.7122,-4.3702,-1.41635,0.71421,0.67158,227.948,5,1,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,
258,46.1738,237.5484,-0.6897,-43.721,6.2735,22.5844,4.8648,-3.9611,-1.53321,0.80626,0.67866,228.587,5,1,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,
259,46.3451,238.0381,-1.0769,-41.903,6.1359,22.0892,5.0337,-3.5087,-1.37559,0.86277,0.68633,229.211,5,1,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,
260,46.4379,238.545,-1.418,-38.977,6.0173,21.6624,5.2114,-3.0083,-1.18564,0.88886,0.69321,229.822,5,1,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,
261,46.6091,239.0697,-1.7081,-35.202,5.9226,21.3214,5.3863,-2.4628,-0.9471,0.8894,0.69913,230.422,5,1,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,
262,46.7643,239.6117,-1.9427,-30.751,5.8584,21.0902,5.5501,-1.8755,-0.6422,0.86756,0.70387,231.013,6,1,0,0,-5.0,1.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
263,46.9349,240.17,-2.118,-25.731,5.8349,21.0057,5.6987,-1.2535,-0.23477,0.82509,0.70708,231.598,6,1,0,0,-5.0,1.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
264,47.028,240.743,-2.2304,-20.217,5.8684,21.1261,5.8373,-0.6033,0.33446,0.76277,0.70825,232.181,6,1,0,0,-5.0,1.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
265,47.2143,241.3301,-2.2795,-14.349,5.9829,21.5385,5.9829,-0.0173,1.14552,0.68074,0.70658,232.771,6,1,0,0,0.61405,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
266,47.3073,241.9322,-2.2723,-8.5,6.1583,22.1698,6.1398,0.4773,1.75358,0.58055,0.70085,233.373,6,1,0,0,0.62981,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
267,47.4779,242.5506,-2.2199,-3.07,6.3705,22.9339,6.3122,0.8597,2.12241,0.47092,0.69209,233.993,6,1,0,0,0.64705,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
268,47.6492,243.1831,-2.1413,1.37,6.4293,23.1455,6.3964,0.6496,0.5878,-0.12791,0.68147,234.631,6,1,0,0,0.66147,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
269,47.8351,243.824,-2.082,3.475,6.4835,23.3406,6.4748,0.3356,0.54206,-0.21498,0.67854,235.274,6,1,0,0,0.67011,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
270,47.9282,244.4731,-2.0567,3.418,6.57,23.6521,6.5693,-0.0962,0.86521,-0.25859,0.67582,235.924,6,1,0,0,0.67864,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
271,48.0988,245.1328,-2.0744,1.675,6.7278,24.22,6.7118,-0.4631,1.5774,-0.25906,0.6715,236.584,6,1,0,0,0.68999,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
272,48.1918,245.8076,-2.1241,-0.759,6.9144,24.8918,6.8794,-0.6947,1.86615,-0.22278,0.66361,237.261,6,1,0,0,0.70587,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
273,48.3781,246.4993,-2.1949,-3.084,7.1065,25.5835,7.0548,-0.8554,1.92142,-0.16989,0.65428,237.956,6,1,0,0,0.72375,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
274,48.5335,247.2087,-2.2808,-4.977,7.2959,26.2651,7.232,-0.9636,1.89347,-0.11647,0.64467,238.67,6,1,0,0,0.74217,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
275,48.7198,247.9357,-2.3768,-6.344,7.4804,26.9293,7.4092,-1.0294,1.84488,-0.06925,0.63521,239.404,6,1,0,0,0.76067,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
276,48.8129,248.6803,-2.4789,-7.2,7.6601,27.5765,7.5869,-1.0565,1.79777,-0.03051,0.62598,240.155,6,1,0,0,0.77911,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
277,48.9835,249.4427,-2.5833,-7.611,7.8359,28.2093,7.7655,-1.0482,1.7577,-0.0005,0.61699,240.925,6,1,0,0,0.79764,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
278,49.0764,250.2229,-2.6866,-7.656,8.0084,28.8302,7.9444,-1.0107,1.72482,0.02146,0.6082,241.712,6,1,0,0,0.81625,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
279,49.2627,251.021,-2.786,-7.418,8.1781,29.4413,8.1226,-0.9514,1.6974,0.0364,0.59958,242.516,6,0,0,0,0.83485,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
280,49.4334,251.8368,-2.8793,-6.977,8.3455,30.0438,8.2992,-0.8776,1.67368,0.04549,0.59109,243.337,6,0,0,0,0.85337,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
281,49.604,252.6702,-2.9653,-6.401,8.5107,30.6384,8.4735,-0.795,1.65183,0.0499,0.58273,244.175,6,0,0,0,0.87172,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
282,49.6971,253.521,-3.043,-5.748,8.6738,31.2255,8.6448,-0.7084,1.63078,0.05074,0.57447,245.029,6,0,0,0,0.88979,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
283,49.8832,254.3888,-3.1123,-5.066,8.8347,31.8051,8.8128,-0.6219,1.60994,0.04899,0.56631,245.9,6,0,0,0,0.90758,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
284,49.9763,255.2733,-3.1729,-4.392,8.9936,32.3771,8.9775,-0.5385,1.58899,0.0455,0.55826,246.787,6,0,0,0,0.92504,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
285,50.1626,256.1743,-3.2254,-3.751,9.1504,32.9415,9.1388,-0.4607,1.56772,0.04096,0.55032,247.689,6,0,0,0,0.94215,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
286,50.3486,257.0913,-3.2703,-3.162,9.305,33.4982,9.2969,-0.3901,1.54629,0.03593,0.54248,248.607,6,0,0,0,0.9589,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
287,50.5193,258.0241,-3.3083,-2.635,9.4575,34.0471,9.4519,-0.3273,1.52477,0.03081,0.53475,249.541,6,0,0,0,0.97533,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
288,50.6124,258.9723,-3.3402,-2.174,9.6079,34.5883,9.604,-0.2726,1.50328,0.02591,0.52712,250.49,6,0,0,0,0.99142,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
289,50.7835,259.9357,-3.3667,-1.779,9.756,35.1218,9.7534,-0.2257,1.48192,0.02142,0.51961,251.453,6,0,0,0,1.00728,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
290,50.8766,260.9139,-3.3886,-1.446,9.9021,35.6477,9.9004,-0.1862,1.46084,0.01744,0.5122,252.432,6,0,0,0,1.02283,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
291,51.0472,261.9068,-3.4068,-1.171,10.0461,36.1661,10.045,-0.1533,1.43996,0.01402,0.50489,253.425,6,0,0,0,1.0381,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
292,51.2023,262.9142,-3.4217,-0.946,10.1881,36.677,10.1873,-0.1262,1.41933,0.01115,0.49769,254.432,6,0,0,0,1.05317,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
293,51.373,263.9357,-3.434,-0.764,10.328,37.1807,10.3274,-0.1042,1.39904,0.00879,0.4906,255.454,6,0,0,0,1.06799,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
294,51.466,264.9711,-3.4441,-0.618,10.4659,37.6771,10.4655,-0.0862,1.37909,0.0069,0.4836,256.489,6,0,0,0,1.08256,0.0,"('3r0_0_', '3r1_4_', 0)",,,,,,,,
