timestep,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety
218,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
219,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
220,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
221,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
222,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
223,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
224,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
225,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
226,KeepLane,ok,1,9.96,heuristic default,1.0,1.0,1.0
227,KeepLane,ok,1,9.52,heuristic default,1.0,1.0,1.0
228,KeepLane,ok,1,9.15,heuristic default,1.0,1.0,1.0
229,KeepLane,ok,1,8.7,heuristic default,1.0,1.0,1.0
230,KeepLane,ok,1,8.58,heuristic default,1.0,1.0,1.0
231,KeepLane,ok,1,8.57,heuristic default,1.0,1.0,1.0
232,KeepLane,ok,1,8.55,heuristic default,1.0,1.0,1.0
233,KeepLane,ok,1,8.53,heuristic default,1.0,1.0,1.0
234,KeepLane,ok,1,8.5,heuristic default,1.0,1.0,1.0
235,KeepLane,ok,1,8.48,heuristic default,1.0,1.0,1.0
236,KeepLane,ok,1,8.45,heuristic default,1.0,1.0,1.0
237,KeepLane,ok,1,8.43,heuristic default,1.0,1.0,1.0
238,KeepLane,ok,1,8.39,heuristic default,1.0,1.0,1.0
239,KeepLane,ok,1,8.38,heuristic default,1.0,1.0,1.0
240,KeepLane,ok,1,8.37,heuristic default,1.0,1.0,1.0
241,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
242,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
243,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
244,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
245,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
246,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
247,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
248,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
249,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
250,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
251,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
252,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
253,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
254,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
255,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
256,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
257,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
258,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
259,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
260,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
261,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
262,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
263,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
264,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
265,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
266,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
267,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
268,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
269,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
270,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
271,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
272,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
273,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
274,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
275,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
276,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
277,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
278,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
279,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
280,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
281,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
282,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
283,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
284,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
285,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
286,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
287,KeepLane,ok,1,49.27,heuristic default,1.0,1.0,1.0
288,KeepLane,ok,1,48.45,heuristic default,1.0,1.0,1.0
289,KeepLane,ok,1,49.82,heuristic default,1.0,1.0,1.0
290,KeepLane,ok,1,48.99,heuristic default,1.0,1.0,1.0
291,KeepLane,ok,1,48.15,heuristic default,1.0,1.0,1.0
292,KeepLane,ok,1,47.31,heuristic default,1.0,1.0,1.0
293,KeepLane,ok,1,46.46,heuristic default,1.0,1.0,1.0
294,KeepLane,ok,1,45.61,heuristic default,1.0,1.0,1.0
295,KeepLane,ok,1,44.75,heuristic default,1.0,1.0,1.0
296,KeepLane,ok,1,43.89,heuristic default,1.0,1.0,1.0
297,KeepLane,ok,1,43.03,heuristic default,1.0,1.0,1.0
298,Brake,fallback,1,42.16,heuristic default,1.0,1.0,1.0
299,Brake,fallback,1,41.29,heuristic default,1.0,1.0,1.0
300,Brake,fallback,1,40.43,heuristic default,1.0,1.0,1.0
301,Brake,fallback,1,39.56,heuristic default,1.0,1.0,1.0
302,Brake,fallback,1,38.63,heuristic default,1.0,1.0,1.0
303,Brake,fallback,1,37.72,heuristic default,1.0,1.0,1.0
304,Brake,fallback,1,36.82,heuristic default,1.0,1.0,1.0
305,Brake,fallback,1,35.96,heuristic default,1.0,1.0,1.0
306,Brake,fallback,1,35.11,heuristic default,1.0,1.0,1.0
307,Brake,fallback,1,34.28,heuristic default,1.0,1.0,1.0
308,Brake,fallback,1,33.47,heuristic default,1.0,1.0,1.0
309,Brake,fallback,1,32.68,heuristic default,1.0,1.0,1.0
310,ChangeLaneRight,ok,1,31.91,heuristic default,1.0,1.0,1.0
311,ChangeLaneRight,ok,1,31.17,heuristic default,1.0,1.0,1.0
312,ChangeLaneRight,ok,1,30.49,heuristic default,1.0,1.0,1.0
313,ChangeLaneRight,ok,1,29.87,heuristic default,1.0,1.0,1.0
314,ChangeLaneRight,ok,1,29.33,heuristic default,1.0,1.0,1.0
315,ChangeLaneRight,ok,1,28.84,heuristic default,1.0,1.0,1.0
316,ChangeLaneRight,ok,1,28.41,heuristic default,1.0,1.0,1.0
317,ChangeLaneRight,ok,1,28.01,heuristic default,1.0,1.0,1.0
318,ChangeLaneRight,ok,0,,heuristic default,1.0,1.0,1.0
319,ChangeLaneRight,ok,0,,heuristic default,1.0,1.0,1.0
320,ChangeLaneRight,ok,0,,heuristic default,1.0,1.0,1.0
321,ChangeLaneRight,ok,0,,heuristic default,1.0,1.0,1.0
322,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
323,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
324,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
325,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
326,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
327,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
328,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
329,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
330,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
331,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
332,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
333,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
334,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
335,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
336,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
337,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
338,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
339,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
340,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
341,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
342,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
343,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
344,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
345,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
346,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
347,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
348,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
349,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
350,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
351,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
352,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
353,KeepLane,ok,1,9.63,heuristic default,1.0,1.0,1.0
354,KeepLane,ok,1,9.0,heuristic default,1.0,1.0,1.0
355,KeepLane,ok,1,8.4,heuristic default,1.0,1.0,1.0
356,KeepLane,ok,1,7.8,heuristic default,1.0,1.0,1.0
357,KeepLane,ok,1,7.47,heuristic default,1.0,1.0,1.0
358,KeepLane,ok,1,7.48,heuristic default,1.0,1.0,1.0
359,KeepLane,ok,1,7.48,heuristic default,1.0,1.0,1.0
360,KeepLane,ok,1,7.48,heuristic default,1.0,1.0,1.0
361,KeepLane,ok,1,7.47,heuristic default,1.0,1.0,1.0
362,KeepLane,ok,1,7.48,heuristic default,1.0,1.0,1.0
363,KeepLane,ok,1,49.84,heuristic default,1.0,1.0,1.0
364,KeepLane,ok,1,49.08,heuristic default,1.0,1.0,1.0
365,KeepLane,ok,1,48.32,heuristic default,1.0,1.0,1.0
366,KeepLane,ok,1,49.77,heuristic default,1.0,1.0,1.0
367,KeepLane,ok,1,49.02,heuristic default,1.0,1.0,1.0
368,KeepLane,ok,1,48.27,heuristic default,1.0,1.0,1.0
369,KeepLane,ok,1,47.52,heuristic default,1.0,1.0,1.0
370,KeepLane,ok,1,46.77,heuristic default,1.0,1.0,1.0
371,KeepLane,ok,1,46.02,heuristic default,1.0,1.0,1.0
372,KeepLane,ok,1,45.26,heuristic default,1.0,1.0,1.0
373,KeepLane,ok,1,44.5,heuristic default,1.0,1.0,1.0
374,KeepLane,ok,1,43.74,heuristic default,1.0,1.0,1.0
375,KeepLane,ok,1,42.97,heuristic default,1.0,1.0,1.0
376,Brake,fallback,1,42.19,heuristic default,1.0,1.0,1.0
377,Brake,fallback,1,41.42,heuristic default,1.0,1.0,1.0
378,Brake,fallback,1,40.65,heuristic default,1.0,1.0,1.0
379,Brake,fallback,1,39.9,heuristic default,1.0,1.0,1.0
380,Brake,fallback,1,39.15,heuristic default,1.0,1.0,1.0
381,Brake,fallback,1,38.42,heuristic default,1.0,1.0,1.0
382,Brake,fallback,1,37.7,heuristic default,1.0,1.0,1.0
383,Brake,fallback,1,36.98,heuristic default,1.0,1.0,1.0
384,Brake,fallback,1,36.28,heuristic default,1.0,1.0,1.0
385,Brake,fallback,1,35.59,heuristic default,1.0,1.0,1.0
386,Brake,fallback,1,34.91,heuristic default,1.0,1.0,1.0
387,Brake,fallback,1,34.24,heuristic default,1.0,1.0,1.0
388,Brake,fallback,1,33.58,heuristic default,1.0,1.0,1.0
389,Brake,fallback,1,32.92,heuristic default,1.0,1.0,1.0
390,Brake,fallback,1,32.28,heuristic default,1.0,1.0,1.0
391,Brake,fallback,1,31.65,heuristic default,1.0,1.0,1.0
392,Brake,fallback,1,31.04,heuristic default,1.0,1.0,1.0
393,Brake,fallback,1,30.43,heuristic default,1.0,1.0,1.0
394,Brake,fallback,1,29.83,heuristic default,1.0,1.0,1.0
395,Brake,fallback,1,29.24,heuristic default,1.0,1.0,1.0
396,Brake,fallback,1,28.66,heuristic default,1.0,1.0,1.0
397,Brake,fallback,1,28.09,heuristic default,1.0,1.0,1.0
398,Brake,fallback,1,27.54,heuristic default,1.0,1.0,1.0
399,Brake,fallback,1,26.99,heuristic default,1.0,1.0,1.0
400,Brake,fallback,1,26.46,heuristic default,1.0,1.0,1.0
401,Brake,fallback,1,25.93,heuristic default,1.0,1.0,1.0
402,Brake,fallback,1,25.41,heuristic default,1.0,1.0,1.0
403,Brake,fallback,1,24.91,heuristic default,1.0,1.0,1.0
404,Brake,fallback,1,24.41,heuristic default,1.0,1.0,1.0
405,Brake,fallback,1,23.93,heuristic default,1.0,1.0,1.0
406,Brake,fallback,1,23.46,heuristic default,1.0,1.0,1.0
407,Brake,fallback,1,22.99,heuristic default,1.0,1.0,1.0
408,Brake,fallback,1,22.54,heuristic default,1.0,1.0,1.0
409,Brake,fallback,1,22.1,heuristic default,1.0,1.0,1.0
410,Brake,fallback,1,21.66,heuristic default,1.0,1.0,1.0
411,Brake,fallback,1,21.24,heuristic default,1.0,1.0,1.0
412,Brake,fallback,1,20.83,heuristic default,1.0,1.0,1.0
413,Brake,fallback,1,20.43,heuristic default,1.0,1.0,1.0
414,Brake,fallback,1,20.04,heuristic default,1.0,1.0,1.0
415,Brake,fallback,1,19.66,heuristic default,1.0,1.0,1.0
416,Brake,fallback,1,19.29,heuristic default,1.0,1.0,1.0
417,Brake,fallback,1,18.93,heuristic default,1.0,1.0,1.0
418,ChangeLaneLeft,ok,1,18.58,heuristic default,1.0,1.0,1.0
419,ChangeLaneLeft,ok,1,18.25,heuristic default,1.0,1.0,1.0
420,ChangeLaneLeft,ok,1,17.95,heuristic default,1.0,1.0,1.0
421,ChangeLaneLeft,ok,1,17.68,heuristic default,1.0,1.0,1.0
422,ChangeLaneLeft,ok,1,17.46,heuristic default,1.0,1.0,1.0
423,ChangeLaneLeft,ok,1,17.29,heuristic default,1.0,1.0,1.0
424,ChangeLaneLeft,ok,1,17.15,heuristic default,1.0,1.0,1.0
425,ChangeLaneLeft,ok,1,17.02,heuristic default,1.0,1.0,1.0
426,ChangeLaneLeft,ok,1,16.89,heuristic default,1.0,1.0,1.0
427,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
428,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
429,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
430,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
431,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
432,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
433,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
434,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
435,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
436,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
437,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
438,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
439,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
440,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
441,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
442,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
